"","kw.ep","kw.eBH","glm.ep","glm.eBH"
"g__0319-6G20 c__Oligoflexia",0.48347199755269,0.951359148556711,0.526118459488405,0.919173550698512
"g__Abiotrophia",0.28047229181522,0.940737292106031,0.236639997356662,0.864050510635094
"g__Absconditabacteriales_(SR1)",0.548139584439112,0.953954853149212,0.59273503242075,0.944017356248961
"g__Acetobacter",0.513313771732016,0.949133710363285,0.521982303835385,0.898678190448169
"g__Acidovorax",0.501975851842377,0.959015098564959,0.514346048254937,0.91504025923868
"g__Acinetobacter",0.522968571312356,0.956780693015506,0.484269869454038,0.89254995641935
"g__Actinobacillus",0.831145886019583,0.977101761373981,0.850770710253777,0.984979735464934
"g__Actinomyces",0.524779431342314,0.954664535600878,0.441522547717352,0.929018390883899
"g__Aerococcus",0.552728857114086,0.956519979944265,0.578205783424048,0.920828159000689
"g__Aestuariimicrobium",0.530310210838726,0.959335437674407,0.533004634999886,0.911730317001342
"g__Aggregatibacter",0.760872128523612,0.972860068948187,0.677306335651505,0.970188079874921
"g__Alloprevotella",0.495411785093608,0.953621713037571,0.429483123443676,0.921254585899873
"g__Alloscardovia",0.532317558623511,0.955734338894174,0.527585533678698,0.909084720755765
"g__Altererythrobacter",0.43510673783345,0.952064448305545,0.417978623562768,0.890495834946783
"g__Alysiella",0.482470518240896,0.953712006440989,0.486197962477988,0.895623246699955
"g__Anaerococcus",0.53029675631875,0.958722356388585,0.539976500328341,0.912836060910826
"g__Anaeroglobus",0.487161809347848,0.953586440585236,0.491674325275235,0.895032020202719
"g__Anoxybacillus",0.505608770780691,0.95597406782976,0.529654547577632,0.918564213872836
"g__Arcicella",0.515975371657376,0.954973548680546,0.556899416579551,0.930228163763277
"g__Armatimonas",0.530896555476548,0.956034920981714,0.522607685822207,0.900920188791453
"g__Atopobium",0.778339962976758,0.973825658063124,0.743031562131939,0.972773618020622
"g__Atopococcus",0.500161666136389,0.953548879510964,0.538832100436137,0.916918031930762
"g__Babeliales",0.537863288076038,0.953448881791883,0.514012401588911,0.906468162931246
"g__Bacillus",0.415700814904915,0.950316007905651,0.403537306087598,0.894414293039864
"g__Bacteroides",0.486969384275239,0.953571365738224,0.48035270584876,0.889280396828363
"g__Bergeyella",0.914410857270855,0.984514135516074,0.841764873745511,0.984840192283181
"g__Bifidobacterium",0.500762710854551,0.953442091073381,0.525761793418382,0.894800775955454
"g__Bosea",0.494828520818539,0.956384849253611,0.36659469162112,0.865852595807354
"g__Brachymonas",0.535882491572416,0.955104846175516,0.546508536276273,0.906898504641297
"g__Bradyrhizobium",0.406701838258565,0.951112155188337,0.387548635426676,0.917762426300773
"g__Brevundimonas",0.470206817616886,0.951502451365955,0.404057160874815,0.867234318074365
"g__Bulleidia",0.465835228470595,0.955279665448839,0.432659956000684,0.882323496853841
"g__Burkholderia-Caballeronia-Paraburkholderia",0.57507749209337,0.959129196943751,0.534291205074581,0.947423772494845
"g__Butyrivibrio",0.481188273562459,0.957592801903247,0.4559085712853,0.875614021365339
"g__CL500-29_marine_group f__Ilumatobacteraceae",0.515221285371188,0.954454274921132,0.536526655669547,0.914542784826386
"g__Campylobacter",0.585904863368078,0.958461313069099,0.487892377840734,0.944534540191277
"g__Candidatus_Alysiosphaera",0.440969342120274,0.950580101186589,0.354728961556385,0.840642345986558
"g__Candidatus_Amesbacteria",0.55785812237685,0.957630352673937,0.561987992078055,0.934492306715219
"g__Candidatus_Kaiserbacteria",0.544116018280923,0.958472479517947,0.587259840124583,0.934937966656862
"g__Candidatus_Nomurabacteria",0.519266445152341,0.955259547776429,0.518034124109516,0.910203278440225
"g__Candidatus_Saccharimonas",0.512952663400248,0.958102108148131,0.560445299914071,0.918556308521427
"g__Candidatus_Zambryskibacteria",0.50372842433362,0.954085945803918,0.481379690965207,0.910044790034671
"g__Capnocytophaga",0.963301269266484,0.990134662349172,0.897693838292478,0.988429214229426
"g__Cardiobacterium",0.616839294970338,0.960970350283754,0.62647292278295,0.9486743579303
"g__Catonella",0.284928968671486,0.941560089823219,0.250284678912935,0.855268601530705
"g__Centipeda",0.551875075556462,0.957023380680243,0.548005720264999,0.93461480884958
"g__Chryseobacterium",0.502263974194723,0.956461986580486,0.55014582009952,0.928898846819905
"g__Cloacibacterium",0.439973844342075,0.949722695957896,0.240315700445697,0.77224055599784
"g__Clostridia_UCG-014",0.657032900476559,0.963589138774041,0.656806462841713,0.960286830106903
"g__Comamonas",0.387638203547452,0.947015330344228,0.32153016071102,0.852175326779355
"g__Corynebacterium",0.5583413458322,0.955840620304296,0.561119505647704,0.957986656110835
"g__Cutibacterium",0.264258523753726,0.942093206692122,0.312676262370413,0.874343850583475
"g__DEV007 o__Verrucomicrobiales",0.522754767518207,0.953634416051216,0.486074026947824,0.903112558855251
"g__Defluviitaleaceae_UCG-011",0.483685382664656,0.955060402340389,0.481054034114923,0.907095508673428
"g__Deinococcus",0.511486835221143,0.955663699341763,0.537604025780056,0.913427238512527
"g__Delftia",0.531301242760227,0.958982038438563,0.482641851058603,0.902773289058959
"g__Dermacoccus",0.494957028407055,0.954869787608149,0.450265896065692,0.889966356647782
"g__Desulfobulbus",0.476029364373231,0.948697525151045,0.457497404016138,0.893983272544945
"g__Devosia",0.464246511950603,0.950819379493318,0.341632409477561,0.822122880263024
"g__Dialister",0.580627875508525,0.958796641972077,0.583063420837037,0.93824961836093
"g__Dolosigranulum",0.471430605421191,0.948941492092229,0.434799898552257,0.883029330468896
"g__Edaphobaculum",0.525829307805195,0.951962325972254,0.538135740508611,0.904337972517684
"g__Eggerthia",0.516497364317689,0.955336737170328,0.467624764187599,0.903148192110487
"g__Eikenella",0.524955086492195,0.955290008040415,0.53130759998741,0.931517656569967
"g__Enhydrobacter",0.544166397677554,0.95822808611681,0.609637573981777,0.922927763994936
"g__Enterococcus",0.51999680122888,0.955895763715532,0.519452809997496,0.915445379230519
