"","taxa_id","W","detected_0.9","detected_0.8","detected_0.7","detected_0.6"
"78","907634606739491dbe301f45e7564d36",0,FALSE,FALSE,FALSE,FALSE
"79","d3bfb09e5f90b48a12f2aab3608171c5",0,FALSE,FALSE,FALSE,FALSE
"80","1acb52b79425444cb273bc0aa19a57ec",0,FALSE,FALSE,FALSE,FALSE
"81","37f9d5df580cfcdde426dae8875d16fa",0,FALSE,FALSE,FALSE,FALSE
"82","d06dc08b80545ac5f0d18c19bad6e912",0,FALSE,FALSE,FALSE,FALSE
"83","fc51f098bae7006eaaf39bcf05002018",0,FALSE,FALSE,FALSE,FALSE
"84","c4ea910f947ac33cf03887ed15a78e16",0,FALSE,FALSE,FALSE,FALSE
"85","e085719dcb792912a7378f0763b3ea6d",0,FALSE,FALSE,FALSE,FALSE
"86","142e2979071aab637ece273aad41c029",0,FALSE,FALSE,FALSE,FALSE
"87","cf5cc84b318690a14caec7d813759fc6",0,FALSE,FALSE,FALSE,FALSE
"88","096ed60235fe372a5515d600892a87db",0,FALSE,FALSE,FALSE,FALSE
"89","5eb007589dd41e47f25b6d92a414903e",30,FALSE,FALSE,FALSE,FALSE
"90","57642ceb32f358500848cdf0a06ae22c",0,FALSE,FALSE,FALSE,FALSE
"91","6c8620ec8ffb7dba21b4258ece8fca28",0,FALSE,FALSE,FALSE,FALSE
"92","fc451bc8a1498c08739b521589fa4e0d",0,FALSE,FALSE,FALSE,FALSE
"93","845661588ed6a8ff96c796bf6a704ee1",0,FALSE,FALSE,FALSE,FALSE
"94","c96d57b779f2cfec05b7bcf2126d2a4f",0,FALSE,FALSE,FALSE,FALSE
"95","15accf0032662f05f44d0e7a76808afe",0,FALSE,FALSE,FALSE,FALSE
"96","9213b9e91a212e5a87c503c5f4130652",0,FALSE,FALSE,FALSE,FALSE
"97","a2722b94050a1d81b94fce9a9062f0b6",0,FALSE,FALSE,FALSE,FALSE
"98","4528da525451f362dfe0bb62079a551d",0,FALSE,FALSE,FALSE,FALSE
"99","cda87f0a7deb185daebedbad5e5d2927",0,FALSE,FALSE,FALSE,FALSE
"100","773fa0e4591ec4e486e7d7bf159f9c26",0,FALSE,FALSE,FALSE,FALSE
"101","48d6d2a69be8b38a6779376b4e895ea8",0,FALSE,FALSE,FALSE,FALSE
"102","7778c8cd19e81555e6e6e09e5ab0fafd",0,FALSE,FALSE,FALSE,FALSE
"103","c6f3b19fd51604c58c027b9516e9e3fa",0,FALSE,FALSE,FALSE,FALSE
"104","2caa799ffdacaecf3141e37c2d760b32",0,FALSE,FALSE,FALSE,FALSE
"105","e04fe349b65b47ff91df4c70ba93a5e6",0,FALSE,FALSE,FALSE,FALSE
"106","681b4be5eac64691aa6a18aa32f7dbcd",0,FALSE,FALSE,FALSE,FALSE
"107","608cdc4cf361386fccca7532990fafd0",0,FALSE,FALSE,FALSE,FALSE
"108","22ac9127eac44714ed26d79fc6c11db4",0,FALSE,FALSE,FALSE,FALSE
"109","9af9546a8ccb5324c0f9b420ee78adb2",0,FALSE,FALSE,FALSE,FALSE
"110","7457bc5abbfce6a0bf496f5b684c7b87",0,FALSE,FALSE,FALSE,FALSE
