"","kw.ep","kw.eBH","glm.ep","glm.eBH"
"5b453a0d09236c418e92ec0dacab40d7",0.459105606839728,0.972979779713868,0.464924057983695,0.962915112983196
"dd42aa56658e970e109ecaa7c9b8f90b",0.529454060609875,0.979554402865536,0.561935312387156,0.977181951347811
"303cfe746892ad90adb915ee4164c3b3",0.496289902153624,0.977595973283195,0.507099817781512,0.967336629703581
"fa6dc1987143dd961b4bea80f2a0b451",0.456950049976621,0.973362052699548,0.448051747051068,0.961278626106195
"3c4413e4784c8442f95bf929be7583ac",0.514708503423899,0.975835203500899,0.536836376561577,0.974659478387886
"8de563cdcb8b6c6f42ef43590d064785",0.449004612649284,0.973249435395469,0.41965047904421,0.959715631265555
"7fa63038d9df9df771f8c4319cba8ba3",0.53850225134257,0.978047130528508,0.509445863830387,0.974218733226659
"5a68511048e267574127d88f5353e325",0.494241514579979,0.977134252172534,0.481490889463181,0.964860456832954
"96b10baf49e9b104354d1403b1f48c79",0.460070687756287,0.975136675226208,0.455772315263324,0.968573685547899
"991a970190eec6dc5689083b85ba3e52",0.557514246975957,0.981145547086754,0.530519235602426,0.971932025450732
"2788efaaeb0dc270c1a9470c0b4129bc",0.440696111487262,0.975895486010372,0.427935147596449,0.970282070835157
"01acc493c50f435d4a8c1fa2e5998c5f",0.399500845052974,0.967276689641694,0.39656361054372,0.958127147732471
"0f8b50371e7c319be05c67446e4df497",0.55356589260068,0.980144151573406,0.51769260200233,0.972437316881671
"68458151ac0acdfd7f21d9fb5a8624eb",0.484221689718938,0.977128061007029,0.519814460079539,0.973305824224628
"8833e64b3956571399cc5398e995655f",0.509167061698141,0.97631995499807,0.503033788931659,0.970738855916907
"544394de00ea1af3057de4ae5aefb237",0.468717003750113,0.975804714901854,0.498200689630839,0.967516616920822
"66369dd302ad01b8982052d206dd0a91",0.46112062925323,0.971457027909494,0.450209507249539,0.963470091438043
"ef45249093606ed85ee49a37cb5761ce",0.494915135867008,0.978304850804498,0.47839929193994,0.970967865944661
"6db949cd7481458f35095360d1e19b66",0.49275857304076,0.977863342842174,0.502901988318515,0.975358835155506
"76095ac0043a0681430d3378274e9571",0.477800098046182,0.97613123693903,0.485721616902426,0.974085185676725
"ea5e4d1b850e540d7160abab2d342786",0.443625932073446,0.967640906892328,0.427169779304428,0.961601715366249
"7e9c400ebd4290df45772bed45dcb71f",0.513742783250206,0.975977303717871,0.486808108713047,0.969804097362289
"c1ee6968cd92401c0b52b467bf440e95",0.468160472127409,0.972188117157236,0.45630541117752,0.963005535243977
"e50b39fe328965b1e4b89b3b6ae3cde8",0.50224723365154,0.977545685624973,0.491062204820111,0.968670907646486
"ed4b0fbd6f3d1a37a28d2554debf79a4",0.524652641790876,0.979575487322944,0.538471878531006,0.975959882861493
"88197e63e6923d552256b14ab2c174c6",0.501298982460268,0.975121790165262,0.535321351820613,0.972217951357897
"e5f73061d82103a1cb3226c983b1b430",0.520191133687481,0.978504338916222,0.508769887640904,0.970278435859197
"b01bd7e79b0651207eeef447c0077533",0.499775641186845,0.975640133976896,0.499938444097304,0.968587491955538
"0998e50aa0aadd3cce71462802663cfc",0.47260698743103,0.976951691159097,0.501986975547934,0.970684533857122
"24174a6480ead051c61162b17cc0df89",0.516082921022107,0.977387244286384,0.495151245031935,0.971136182661958
"a0a7b760cfd8a6cb161fae073e9b3cdb",0.44792352194118,0.976275940488616,0.481012320948664,0.97139899521243
"2b9798aa5bcfd0f2414156e33da43603",0.517272505568424,0.977950846694259,0.476038730516685,0.97003426481133
"de147775c5273b66cff87870be4c6e23",0.539242648605183,0.978831290806908,0.533875381551096,0.97226286190736
"3170e9285794496f0cb93fcb6c3eb737",0.537738649225344,0.980052578652307,0.557995461668051,0.979597042466895
"540391c56eef50e198766dfce47e92f8",0.458515757221751,0.969051748072484,0.444384720879195,0.963356798869228
"d35cedfe59bc75a2281f7c4245731918",0.523421737354825,0.978750267869643,0.527678902471611,0.974415202856131
"0a13992b8a3f4438b09f16317a2d84fd",0.546266166218053,0.979763547519145,0.525373354006771,0.971087991394874
"660cda7a633e74100f775ca04a4909b1",0.554007801162114,0.979672796157902,0.571725699177923,0.979660382770896
"a6f0913d0496a774a1b2cf79723baffd",0.474127892826821,0.974135757614768,0.433135240186356,0.95799926633208
"a7960d856b602b7e4dae4fb11cade2ec",0.47322566398693,0.971422457201954,0.42914455861464,0.962567871791546
"e66784d1e9d987ba7a0d34cb690c2720",0.520952255791092,0.977835774728208,0.53665389166792,0.97288258307961
"46e9d21feb8b069a39e6aaf4de760a7c",0.51352344502782,0.977184383030551,0.532947979293508,0.968765217034282
"d08d113670496e80e2af2b23fd77d9d3",0.536331263335992,0.978898494249039,0.49638198860548,0.970920297927191
"4325da61f6845278a0cf9bba894e10de",0.503632576786288,0.977835994193371,0.487671509360276,0.967002961765095
"d0c7c0cd8a04c3d4a03856080deaaade",0.475485580045183,0.97679461985396,0.472919216098219,0.967150788128983
"4fb30aff7f744094853a98f87eb50cf0",0.534109085334569,0.978668283319008,0.541708136788887,0.972941656324655
