"","taxa_id","W","detected_0.9","detected_0.8","detected_0.7","detected_0.6"
"54","fb4d5de937d60208414af6a9f4f7a004",0,FALSE,FALSE,FALSE,FALSE
"55","d2cd80f2bddd2fab1b7f189e92bbb435",0,FALSE,FALSE,FALSE,FALSE
"56","5f9d7767c1a830220b57a7aec6987c65",0,FALSE,FALSE,FALSE,FALSE
"57","b2c4ee4404130629b9c03863832f173e",0,FALSE,FALSE,FALSE,FALSE
"58","681e81963625831d74c5dfd457f7711f",0,FALSE,FALSE,FALSE,FALSE
"59","5dd0f6044467eae37c70493360ec5165",0,FALSE,FALSE,FALSE,FALSE
"60","29d66996e2de8fbfd0aacd4273883bac",0,FALSE,FALSE,FALSE,FALSE
"61","b192cbf5f83045aa358755ab929573ae",0,FALSE,FALSE,FALSE,FALSE
"62","315c7db2422c6a2995f9a8dd5bdd5e5d",0,FALSE,FALSE,FALSE,FALSE
"63","92a67dc6f7ddf44a3688b6ab43b94751",0,FALSE,FALSE,FALSE,FALSE
"64","cb2c0ec8eb3ab390b56c5493fe521518",0,FALSE,FALSE,FALSE,FALSE
"65","edb1a6ef8cafa9c57ee1fe06396ffa83",0,FALSE,FALSE,FALSE,FALSE
"66","2821f95c5fe1c3ceaa07d9dc5209490a",0,FALSE,FALSE,FALSE,FALSE
"67","205594408aa7cc57e993a58380057200",0,FALSE,FALSE,FALSE,FALSE
"68","77f4eb7dbde2889d39b2d0ff36be1d38",0,FALSE,FALSE,FALSE,FALSE
"69","c7c7a4dec27f46cf61706fbf8ed0df26",0,FALSE,FALSE,FALSE,FALSE
"70","b1f2925d3779798f8d2947629a957838",0,FALSE,FALSE,FALSE,FALSE
"71","0a49cdd650d7f01987bebcfde77be700",0,FALSE,FALSE,FALSE,FALSE
"72","62646a7d6c2ad11c7e913c8fdcde16d4",0,FALSE,FALSE,FALSE,FALSE
"73","7f754667b9e4359f1ee28ffc5976aa60",0,FALSE,FALSE,FALSE,FALSE
"74","907634606739491dbe301f45e7564d36",0,FALSE,FALSE,FALSE,FALSE
"75","d3bfb09e5f90b48a12f2aab3608171c5",0,FALSE,FALSE,FALSE,FALSE
"76","1acb52b79425444cb273bc0aa19a57ec",0,FALSE,FALSE,FALSE,FALSE
"77","01c05dc19a133b57b4f2ea45e42c5bcf",0,FALSE,FALSE,FALSE,FALSE
"78","37f9d5df580cfcdde426dae8875d16fa",0,FALSE,FALSE,FALSE,FALSE
"79","d06dc08b80545ac5f0d18c19bad6e912",0,FALSE,FALSE,FALSE,FALSE
"80","a20904ba73f9328dd6c8bc8455289645",0,FALSE,FALSE,FALSE,FALSE
"81","fc51f098bae7006eaaf39bcf05002018",0,FALSE,FALSE,FALSE,FALSE
"82","c4ea910f947ac33cf03887ed15a78e16",0,FALSE,FALSE,FALSE,FALSE
"83","e085719dcb792912a7378f0763b3ea6d",0,FALSE,FALSE,FALSE,FALSE
"84","142e2979071aab637ece273aad41c029",0,FALSE,FALSE,FALSE,FALSE
"85","c5ea14af5ae95edcdec0b0b1ad1307dc",0,FALSE,FALSE,FALSE,FALSE
"86","cf5cc84b318690a14caec7d813759fc6",0,FALSE,FALSE,FALSE,FALSE
"87","096ed60235fe372a5515d600892a87db",0,FALSE,FALSE,FALSE,FALSE
"88","5eb007589dd41e47f25b6d92a414903e",0,FALSE,FALSE,FALSE,FALSE
"89","6c8620ec8ffb7dba21b4258ece8fca28",0,FALSE,FALSE,FALSE,FALSE
"90","fc451bc8a1498c08739b521589fa4e0d",0,FALSE,FALSE,FALSE,FALSE
"91","845661588ed6a8ff96c796bf6a704ee1",0,FALSE,FALSE,FALSE,FALSE
"92","c96d57b779f2cfec05b7bcf2126d2a4f",0,FALSE,FALSE,FALSE,FALSE
"93","20712a3bfafffcdbfcc9189112e14a22",0,FALSE,FALSE,FALSE,FALSE
"94","f920f1bddf5491745651ddce787f94de",0,FALSE,FALSE,FALSE,FALSE
"95","15accf0032662f05f44d0e7a76808afe",0,FALSE,FALSE,FALSE,FALSE
"96","cfb05a9bf927ab852c607414c4633831",0,FALSE,FALSE,FALSE,FALSE
"97","4528da525451f362dfe0bb62079a551d",0,FALSE,FALSE,FALSE,FALSE
"98","773fa0e4591ec4e486e7d7bf159f9c26",0,FALSE,FALSE,FALSE,FALSE
"99","48d6d2a69be8b38a6779376b4e895ea8",0,FALSE,FALSE,FALSE,FALSE
"100","0d5a99f57d651283ff5ec9112fe8a594",0,FALSE,FALSE,FALSE,FALSE
"101","c6f3b19fd51604c58c027b9516e9e3fa",0,FALSE,FALSE,FALSE,FALSE
"102","681b4be5eac64691aa6a18aa32f7dbcd",0,FALSE,FALSE,FALSE,FALSE
"103","608cdc4cf361386fccca7532990fafd0",0,FALSE,FALSE,FALSE,FALSE
"104","22ac9127eac44714ed26d79fc6c11db4",0,FALSE,FALSE,FALSE,FALSE
"105","9af9546a8ccb5324c0f9b420ee78adb2",0,FALSE,FALSE,FALSE,FALSE
"106","7457bc5abbfce6a0bf496f5b684c7b87",0,FALSE,FALSE,FALSE,FALSE
