"","taxa_id","W","detected_0.9","detected_0.8","detected_0.7","detected_0.6"
"30","f90a52789d568fd21bae908286a9b128",92,FALSE,TRUE,TRUE,TRUE
"31","36f53ffc91dec51f6e1ef753f04b355f",NA,NA,NA,NA,NA
"32","4d8e660c6e11c8424e265755d1030dae",96,TRUE,TRUE,TRUE,TRUE
"33","ba5b70a2aa20c9cc9760f5e17ac2edcf",92,FALSE,TRUE,TRUE,TRUE
"34","bfa87ff7765e07f9222841ed8c2f4c7c",NA,NA,NA,NA,NA
"35","de0bd25b6292c2c4600ca881d70b35f4",NA,NA,NA,NA,NA
"36","336fa0c240cc4c980a83e605903e03ed",NA,NA,NA,NA,NA
"37","1846cfb1f14cc6db0ea4a6180a824c78",NA,NA,NA,NA,NA
"38","05fbc52a0f1889a78d6a5d6ab908cf84",0,FALSE,FALSE,FALSE,FALSE
"39","681affac3f34a2bc0644abc5388e8006",0,FALSE,FALSE,FALSE,FALSE
"40","8e47e4d86b95693852ff8edec6ab2db0",NA,NA,NA,NA,NA
"41","44bd9b09d5d8d27f443753bedf50b961",NA,NA,NA,NA,NA
"42","571f43634152c2ee09a7d272b9c08db2",NA,NA,NA,NA,NA
"43","8079a8328bd4aefd3e99d4a8b1f0eaa1",NA,NA,NA,NA,NA
"44","94d80f9cb45edbee72edc95e107de683",NA,NA,NA,NA,NA
"45","fc0b3c460b265fe3122591c8808934f6",NA,NA,NA,NA,NA
"46","326926d4d9ee8c9ce844b7f5f0d0c9b5",92,FALSE,TRUE,TRUE,TRUE
"47","e4fc4ce391cb9a3089b9e661a518f02d",NA,NA,NA,NA,NA
"48","13fdde6f3acfeb830fda3cf40d6b97f4",NA,NA,NA,NA,NA
"49","59a4490bc4b10de0d5906e4545f088ed",NA,NA,NA,NA,NA
"50","f9d33cafc117804381b4254a412f3059",NA,NA,NA,NA,NA
"51","fc912155c4776332849eefe0c74bfe96",96,TRUE,TRUE,TRUE,TRUE
"52","95070266c039062ad8730a2f31c57c90",97,TRUE,TRUE,TRUE,TRUE
"53","447e59d45376560e00533cec47492c40",90,FALSE,TRUE,TRUE,TRUE
"54","fb4d5de937d60208414af6a9f4f7a004",92,FALSE,TRUE,TRUE,TRUE
"55","d2cd80f2bddd2fab1b7f189e92bbb435",NA,NA,NA,NA,NA
"56","5f9d7767c1a830220b57a7aec6987c65",NA,NA,NA,NA,NA
"57","b2c4ee4404130629b9c03863832f173e",100,TRUE,TRUE,TRUE,TRUE
"58","681e81963625831d74c5dfd457f7711f",NA,NA,NA,NA,NA
"59","5dd0f6044467eae37c70493360ec5165",NA,NA,NA,NA,NA
"60","29d66996e2de8fbfd0aacd4273883bac",NA,NA,NA,NA,NA
"61","b192cbf5f83045aa358755ab929573ae",0,FALSE,FALSE,FALSE,FALSE
"62","315c7db2422c6a2995f9a8dd5bdd5e5d",NA,NA,NA,NA,NA
"63","92a67dc6f7ddf44a3688b6ab43b94751",92,FALSE,TRUE,TRUE,TRUE
"64","cb2c0ec8eb3ab390b56c5493fe521518",NA,NA,NA,NA,NA
"65","edb1a6ef8cafa9c57ee1fe06396ffa83",100,TRUE,TRUE,TRUE,TRUE
"66","2821f95c5fe1c3ceaa07d9dc5209490a",NA,NA,NA,NA,NA
"67","205594408aa7cc57e993a58380057200",91,FALSE,TRUE,TRUE,TRUE
"68","77f4eb7dbde2889d39b2d0ff36be1d38",98,TRUE,TRUE,TRUE,TRUE
"69","c7c7a4dec27f46cf61706fbf8ed0df26",90,FALSE,TRUE,TRUE,TRUE
"70","b1f2925d3779798f8d2947629a957838",87,FALSE,TRUE,TRUE,TRUE
"71","0a49cdd650d7f01987bebcfde77be700",NA,NA,NA,NA,NA
"72","62646a7d6c2ad11c7e913c8fdcde16d4",NA,NA,NA,NA,NA
"73","7f754667b9e4359f1ee28ffc5976aa60",NA,NA,NA,NA,NA
"74","907634606739491dbe301f45e7564d36",NA,NA,NA,NA,NA
"75","d3bfb09e5f90b48a12f2aab3608171c5",NA,NA,NA,NA,NA
"76","1acb52b79425444cb273bc0aa19a57ec",NA,NA,NA,NA,NA
"77","01c05dc19a133b57b4f2ea45e42c5bcf",90,FALSE,TRUE,TRUE,TRUE
"78","37f9d5df580cfcdde426dae8875d16fa",0,FALSE,FALSE,FALSE,FALSE
"79","d06dc08b80545ac5f0d18c19bad6e912",91,FALSE,TRUE,TRUE,TRUE
"80","a20904ba73f9328dd6c8bc8455289645",NA,NA,NA,NA,NA
"81","fc51f098bae7006eaaf39bcf05002018",91,FALSE,TRUE,TRUE,TRUE
"82","c4ea910f947ac33cf03887ed15a78e16",NA,NA,NA,NA,NA
"83","e085719dcb792912a7378f0763b3ea6d",NA,NA,NA,NA,NA
"84","142e2979071aab637ece273aad41c029",NA,NA,NA,NA,NA
"85","c5ea14af5ae95edcdec0b0b1ad1307dc",NA,NA,NA,NA,NA
"86","cf5cc84b318690a14caec7d813759fc6",92,FALSE,TRUE,TRUE,TRUE
"87","096ed60235fe372a5515d600892a87db",99,TRUE,TRUE,TRUE,TRUE
"88","5eb007589dd41e47f25b6d92a414903e",92,FALSE,TRUE,TRUE,TRUE
"89","6c8620ec8ffb7dba21b4258ece8fca28",NA,NA,NA,NA,NA
"90","fc451bc8a1498c08739b521589fa4e0d",NA,NA,NA,NA,NA
"91","845661588ed6a8ff96c796bf6a704ee1",NA,NA,NA,NA,NA
"92","c96d57b779f2cfec05b7bcf2126d2a4f",NA,NA,NA,NA,NA
"93","20712a3bfafffcdbfcc9189112e14a22",91,FALSE,TRUE,TRUE,TRUE
"94","f920f1bddf5491745651ddce787f94de",NA,NA,NA,NA,NA
"95","15accf0032662f05f44d0e7a76808afe",NA,NA,NA,NA,NA
"96","cfb05a9bf927ab852c607414c4633831",NA,NA,NA,NA,NA
"97","4528da525451f362dfe0bb62079a551d",NA,NA,NA,NA,NA
"98","773fa0e4591ec4e486e7d7bf159f9c26",89,FALSE,TRUE,TRUE,TRUE
"99","48d6d2a69be8b38a6779376b4e895ea8",NA,NA,NA,NA,NA
"100","0d5a99f57d651283ff5ec9112fe8a594",93,FALSE,TRUE,TRUE,TRUE
"101","c6f3b19fd51604c58c027b9516e9e3fa",NA,NA,NA,NA,NA
"102","681b4be5eac64691aa6a18aa32f7dbcd",97,TRUE,TRUE,TRUE,TRUE
"103","608cdc4cf361386fccca7532990fafd0",NA,NA,NA,NA,NA
"104","22ac9127eac44714ed26d79fc6c11db4",92,FALSE,TRUE,TRUE,TRUE
"105","9af9546a8ccb5324c0f9b420ee78adb2",97,TRUE,TRUE,TRUE,TRUE
"106","7457bc5abbfce6a0bf496f5b684c7b87",NA,NA,NA,NA,NA
