feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X77f4eb7dbde2889d39b2d0ff36be1d38	Time_to_progression_grouped	NP	-0.121886422333676	0.029751849788876	90	12	0.000105630643967998	0.067814873427455
X326926d4d9ee8c9ce844b7f5f0d0c9b5	Time_to_progression_grouped	>6	0.101597639939593	0.0278357308993817	90	13	0.0004574499232079	0.0687008004913533
X77f4eb7dbde2889d39b2d0ff36be1d38	Time_to_progression_grouped	3<4	-0.142222833198978	0.0393763557333023	90	12	0.000535052963328296	0.0687008004913533
b1f2925d3779798f8d2947629a957838	Time_to_progression_grouped	3<4	0.21226262177656	0.0565854741411287	90	24	0.000325909393703123	0.0687008004913533
fc51f098bae7006eaaf39bcf05002018	Time_to_progression_grouped	3<4	0.206519404814124	0.0543674524637915	90	27	0.000276254910937614	0.0687008004913533
X77f4eb7dbde2889d39b2d0ff36be1d38	Time_to_progression_grouped	1<2	-0.138562715365313	0.0411272622367858	90	12	0.00117301694391995	0.115556405764532
X77f4eb7dbde2889d39b2d0ff36be1d38	Time_to_progression_grouped	2<3	-0.137565544482399	0.0411272622367858	90	12	0.00126632931519121	0.115556405764532
X907634606739491dbe301f45e7564d36	Time_to_progression_grouped	NP	-0.128679269923425	0.0390299874651172	90	16	0.00143995521201909	0.115556405764532
X3acc0e07a64825aa163420aef9c6b28a	Time_to_progression_grouped	1<2	0.101539775420131	0.0320057923385835	90	14	0.00213850364133602	0.15254659308197
X9131498685e0c9400633137d019823a5	Time_to_progression_grouped	2<3	0.132797827605355	0.0449179734052553	90	25	0.00412839387456501	0.20847054724865
ba5b70a2aa20c9cc9760f5e17ac2edcf	Time_to_progression_grouped	1<2	0.174538754508187	0.0582287826113337	90	26	0.00360480143167371	0.20847054724865
X8079a8328bd4aefd3e99d4a8b1f0eaa1	Time_to_progression_grouped	NP	-0.0497164167910106	0.0168846574020087	90	10	0.00422136622154588	0.20847054724865
X7457bc5abbfce6a0bf496f5b684c7b87	Time_to_progression_grouped	4<6	0.126630431356342	0.041981915314337	90	15	0.00342288533044487	0.20847054724865
X571f43634152c2ee09a7d272b9c08db2	Time_to_progression_grouped	>6	0.0846049079978902	0.0294448331054908	90	15	0.00515599563510029	0.236439228409599
X907634606739491dbe301f45e7564d36	Time_to_progression_grouped	3<4	-0.143211263296839	0.0507736138875292	90	16	0.00599477765613354	0.240540453452358
c4ea910f947ac33cf03887ed15a78e16	Time_to_progression_grouped	1<2	0.15451153175829	0.0546663642137649	90	16	0.00594483405582633	0.240540453452358
fb50f1ca868107308f11c9b29424b1a1	Time_to_progression_grouped	NP	-0.124368604824496	0.0444226567991635	90	20	0.00647113193206505	0.244380394140339
fb50f1ca868107308f11c9b29424b1a1	Time_to_progression_grouped	3<4	-0.161380926444323	0.0585643493733403	90	20	0.00724544155761404	0.252217001060116
X77f4eb7dbde2889d39b2d0ff36be1d38	Time_to_progression_grouped	>6	-0.119824826713551	0.043622049028903	90	12	0.00746436607498786	0.252217001060116
f9d33cafc117804381b4254a412f3059	Time_to_progression_grouped	1<2	0.0739459984193959	0.0279498809164524	90	11	0.00975049614112135	0.312990926129995
fc912155c4776332849eefe0c74bfe96	Time_to_progression_grouped	1<2	0.0440069994614802	0.0169133301620053	90	13	0.0109876544428387	0.335908292966782
fb50f1ca868107308f11c9b29424b1a1	Time_to_progression_grouped	>6	-0.164272650801524	0.0648789577433911	90	20	0.013290394524031	0.339158677820939
fe05829251d4c129987e38a57420f942	Time_to_progression_grouped	>6	0.0603011260588689	0.0235699996262297	90	13	0.0123322319875125	0.339158677820939
X447e59d45376560e00533cec47492c40	Time_to_progression_grouped	>6	0.114472973957232	0.0453388664313007	90	33	0.0134787620489852	0.339158677820939
X907634606739491dbe301f45e7564d36	Time_to_progression_grouped	1<2	-0.136319197572441	0.0530313101396445	90	16	0.0119390365214221	0.339158677820939
X907634606739491dbe301f45e7564d36	Time_to_progression_grouped	2<3	-0.133515538199809	0.0530313101396445	90	16	0.0137353981672031	0.339158677820939
X8079a8328bd4aefd3e99d4a8b1f0eaa1	Time_to_progression_grouped	2<3	-0.0560540052579162	0.0229499581483161	90	10	0.0167107552382131	0.383153745104743
X8079a8328bd4aefd3e99d4a8b1f0eaa1	Time_to_progression_grouped	4<6	-0.0561990979657833	0.0229499581483161	90	10	0.0164401751482122	0.383153745104743
X94d80f9cb45edbee72edc95e107de683	Time_to_progression_grouped	2<3	0.0768336909332762	0.0316630077852011	90	16	0.0174060951306875	0.385334933582807
