feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X1CMET2.PWY	Time_to_progression_grouped	>6	-0.0020266133075109	0.00249339219344066	30	30	0.424326206578565	1
X1CMET2.PWY	Time_to_progression_grouped	1<2	-0.000685460265902211	0.00235079270418599	30	30	0.773107958335916	1
X1CMET2.PWY	Time_to_progression_grouped	2<3	0.00197345522392315	0.00235079270418599	30	30	0.409481902668007	1
X1CMET2.PWY	Time_to_progression_grouped	3<4	-0.00109238651999645	0.00225071265970349	30	30	0.631828308336784	1
X1CMET2.PWY	Time_to_progression_grouped	4<6	-0.000540721543304683	0.00235079270418599	30	30	0.820028020549086	1
X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY	Time_to_progression_grouped	>6	0.00439650319367603	0.00563596764302756	30	13	0.442969870770153	1
X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY	Time_to_progression_grouped	1<2	-0.00353466411175118	0.00531364125191034	30	13	0.512261434967269	1
X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY	Time_to_progression_grouped	2<3	-0.000675864583415748	0.00531364125191034	30	13	0.899846364381351	1
X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY	Time_to_progression_grouped	3<4	-0.0010318579911723	0.00508742417547128	30	13	0.840981322870458	1
X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY	Time_to_progression_grouped	4<6	-0.000489950401563447	0.00531364125191034	30	13	0.927299605656899	1
ALL.CHORISMATE.PWY	Time_to_progression_grouped	>6	0.00575073965444489	0.00897221241302498	30	25	0.527628707431399	1
ALL.CHORISMATE.PWY	Time_to_progression_grouped	1<2	-0.00487745446660674	0.00845908298599477	30	25	0.5695828578725	1
ALL.CHORISMATE.PWY	Time_to_progression_grouped	2<3	-0.00367485889521229	0.00845908298599477	30	25	0.667858874163681	1
ALL.CHORISMATE.PWY	Time_to_progression_grouped	3<4	-0.0061723045356961	0.00809895535755182	30	25	0.453418762977702	1
ALL.CHORISMATE.PWY	Time_to_progression_grouped	4<6	-0.00952636253083512	0.00845908298599477	30	25	0.271229123189298	1
ANAEROFRUCAT.PWY	Time_to_progression_grouped	>6	-0.00393915535453892	0.00402102737811063	30	30	0.337036944314601	1
ANAEROFRUCAT.PWY	Time_to_progression_grouped	1<2	0.000857435293826282	0.00379106096853172	30	30	0.82298208143091	1
ANAEROFRUCAT.PWY	Time_to_progression_grouped	2<3	0.00372512990755883	0.00379106096853172	30	30	0.335602581939855	1
ANAEROFRUCAT.PWY	Time_to_progression_grouped	3<4	0.00120826984485159	0.00362966453842927	30	30	0.742109660459984	1
ANAEROFRUCAT.PWY	Time_to_progression_grouped	4<6	-0.00157787850434481	0.00379106096853172	30	30	0.680954680709623	1
ANAGLYCOLYSIS.PWY	Time_to_progression_grouped	>6	-0.00335084383254495	0.0029761383696389	30	30	0.271339653896295	1
