,chao1,shannon,simpson,simpson_e,faith_pd
1608,15.0,2.9224140031572254,0.8287168,0.38921894655556794,4.36396068865
1630,3.0,1.0046155629044993,0.39964444444444436,0.5552265324252293,1.4177542188399999
1639,11.0,3.1523733163529535,0.8733930211202938,0.7180417044424297,2.87545346719
1650,8.0,1.9400770937863332,0.6012498985471958,0.3134795440667616,3.14567666691
1655,16.0,3.2240367651921025,0.8519322705842164,0.4221041292832689,3.50109955557
1661,7.0,2.130980928498841,0.743801652892562,0.6505376344086022,2.26792065208
1667,0.0,0.0,0.0,0.0,0.0
1730,5.0,1.0329189780089811,0.3381833910034603,0.30219852037748673,2.1849583935900005
1758,11.0,2.593547224308504,0.7594016620498615,0.3778458807472347,2.82301108151
1774,4.0,0.5627093114292135,0.1671519486510482,0.3001748033090534,1.2454154747
1799,3.0,0.9921849424766138,0.3737499999999999,0.5322687957418496,1.5849256179199998
1806,12.0,1.210287068174859,0.3167921632653061,0.12197362040168412,3.6108918081700003
1818,19.0,3.187459638840946,0.8343877551020408,0.31780004540000645,4.54467807981
1822,21.0,2.8454032399552105,0.7905131101004242,0.29834802564476176,4.93087559159
1825,11.0,2.5431266669906387,0.7814062429620288,0.457469606429013,2.4236704961399997
1864,1.0,0.0,0.0,1.0,0.5651498336999999
1871,7.0,2.2522341388810547,0.7500470473107758,0.5715361283799772,2.51584092245
1876,14.0,2.6008359765806857,0.7760810381282734,0.3189929554491672,3.33412071041
1913,12.0,2.9835953193565223,0.8467758392000816,0.5438654902613617,3.80829846819
1972,2.0,0.8453509366224364,0.39669421487603307,0.8287671232876712,0.933696511
1973,4.0,0.8146875355054758,0.3000907029478458,0.357189140154215,1.86723457392
2024,6.0,1.0432337671564926,0.3245958776515835,0.24676584159296763,2.25237814892
2028,10.0,2.334667630908544,0.7095511856285777,0.344294743348896,2.94489107708
2074,5.0,2.1232197182751427,0.7538927335640139,0.8126537785588752,1.5609243555599999
2088,16.0,2.889463070919414,0.7628417107583775,0.26353706716244485,5.17323655522
2104,6.0,1.953613170715253,0.6924742789677855,0.5419600874595061,1.83074100326
2108,6.0,1.290834782052615,0.4130729683207369,0.28396488433973627,1.9566542456200002
2118,3.0,0.9996551889197437,0.41124260355029596,0.5661641541038527,1.2403797835200001
2137,2.0,0.9483190833715304,0.4646073562831412,0.9338940418173244,1.21684970185
3003,3.0,1.0746516005517954,0.5043008939112836,0.6724509470341387,0.9769975195199998
3011,13.0,3.4224405925761245,0.8924009290172739,0.7149046568945389,3.5734995609299998
3012,8.0,2.1780786128116656,0.6907428571428571,0.4041943828529195,2.29945588
3021,15.0,2.8585420956716976,0.8079992196789536,0.3472208110570837,4.647593512189999
3022,9.0,1.3164225761812614,0.3763529168252443,0.178163442287721,2.9139045871700002
3024,3.0,0.7433052425233729,0.26502346090790885,0.45352921570135635,1.0974821747
3031,8.0,2.2526230293121876,0.6922776484556858,0.40621033659948214,2.05674974578
3036,8.0,2.4909046284158824,0.7837411511234226,0.5780110300658247,2.95355241661
3040,2.0,0.6136190195993708,0.25711662075298425,0.6730531520395548,1.30387064152
3046,9.0,1.8971035619326426,0.6400587936005426,0.30869238957820705,2.5571300191199997
3048,5.0,0.4826127230596168,0.1367518007881212,0.23168307814901246,1.56327454026
3049,4.0,1.6762681071300845,0.6436672967863895,0.7015915119363395,1.3632054192199998
3052,3.0,1.2086985067526221,0.5373067776456599,0.7204197451547275,0.9870630110399998
3053,12.0,2.3297541253179386,0.7108876977862044,0.2882386280183581,2.9093710977200002
3059,7.0,2.3783469612870385,0.7641522491349482,0.6057176391683434,2.69218892633
3060,13.0,3.0862522415312528,0.8448837868480725,0.495906103946305,3.22730162819
3063,12.0,2.645988508291964,0.7744825991444098,0.3695206357344271,4.15144017533
3068,3.0,1.4779827757672874,0.6141868512110726,0.8639760837070254,1.58143910337
3073,11.0,2.5772770791303747,0.7583729686880697,0.37623725464611246,3.9136158203100004
3080,4.0,0.6142783938103827,0.18472526580634685,0.3066450970632155,1.9882639527200001
3086,6.0,2.254841999478845,0.7511164856742616,0.6696573178749539,2.1204660300700002
3087,2.0,0.9315627684809641,0.45331790123456794,0.9146083274523642,0.8982832825199999
3090,9.0,2.952731920508893,0.8596510560146924,0.7916775713164094,2.98470069869
3128,3.0,1.4905761170999565,0.6217481789802289,0.881247134342045,1.5818926220399998
3162,6.0,2.258390327096452,0.750262549884478,0.6673675357443228,2.84523474624
3173,6.0,0.20149137762093483,0.048174558495444275,0.17510213469731986,2.59198987494
3191,12.0,3.148862411212793,0.8665321823981985,0.6243702401874635,2.8841895951399996
3201,6.0,0.31682077914945844,0.07564444189257258,0.18030579813671319,2.39155391977
3213,4.0,1.5972745468328107,0.6211580200238045,0.6599057475512844,1.5079430947399999
3217,7.0,2.4577268572848063,0.7866391443047476,0.6695564769443398,2.5110419732800002
3222,6.0,2.2702253696035735,0.7655489453758788,0.710880430603614,1.9766736195999997
8223,5.0,1.2184934670336647,0.4586568550532514,0.3694514318079595,1.26628261826
8288,4.0,1.5764500368267185,0.59105098855359,0.611323155216285,1.89229956777
8876,7.0,2.3831594334408077,0.7872384957699643,0.6714426248024975,2.17970028406
