,chao1,shannon,simpson,simpson_e,faith_pd
1825,6.0,2.2080808414553026,0.754827958043329,0.6797947487671597,1.89125324606
1864,1.0,0.0,0.0,1.0,0.683421812
1871,6.0,2.1899240998679805,0.7380147325202271,0.6361680878850734,2.37861933689
1876,10.0,2.344994641507492,0.7500143480257117,0.40002295815875566,3.1649810592899996
1913,8.0,2.5361252535495695,0.8053459453714529,0.6421648921648923,3.6003911970899996
1972,2.0,0.8812908992306927,0.42000000000000004,0.8620689655172414,0.933696511
1973,4.0,0.5353394106044381,0.15757706868577603,0.2967630517963072,1.87261523442
2024,6.0,1.036809725452602,0.3141069077548959,0.2429921930269394,2.48699050944
2028,8.0,1.4750847744468967,0.4497527921706005,0.22717062117061287,2.5877191990600004
2074,3.0,1.258821049357165,0.5339761248852157,0.7152709359605911,1.38274094054
2088,14.0,2.6888480036447375,0.7669615408031375,0.3065097996044985,4.977402441650001
2104,5.0,1.778749817530894,0.6586211355282034,0.5858593510452176,1.8655973350400001
2108,3.0,0.6996049132956578,0.24957995470815997,0.4441956680457533,1.46962300585
2118,3.0,1.0940063682372894,0.5041152263374487,0.6721991701244813,1.24576044402
2137,2.0,0.9966440252487702,0.49767561983471076,0.9953727506426735,1.1926377323700001
3003,3.0,0.7651264509685283,0.26879497538189623,0.4558684939390669,1.31900138052
3011,13.0,3.202293860129924,0.8683626720159117,0.5843561100873684,4.246078248810001
3012,8.0,2.1225075271999736,0.6827287265381702,0.3939846133439448,2.7568787297400004
3021,14.0,2.5612635558936616,0.7587293983690493,0.29605169857299524,5.557489616570001
3022,5.0,1.0322743772879788,0.3517884600738149,0.3085412518616607,2.24784859162
3024,2.0,0.6500224216483541,0.2777777777777777,0.6923076923076922,1.076063473
3031,6.0,1.9912453523763984,0.6700294357457746,0.5050955591852689,1.89410668806
3036,6.0,2.3338587198154745,0.7791946155078867,0.7548125108000692,2.83008384307
3040,2.0,0.39662777277837885,0.1445597846981932,0.5844943820224721,1.27375611385
3046,7.0,1.6292844250661573,0.5561985596707819,0.3218942749513598,2.48649018389
3048,4.0,0.4867543591477294,0.14325802615933425,0.2918031421750958,1.62621507304
3049,4.0,1.6857424936280687,0.6595168679716785,0.7342507645259939,1.78226147252
3052,3.0,1.430234681479563,0.5928120713305898,0.818622827112249,0.94857505404
3053,9.0,1.9130682339610956,0.6318831689750692,0.3018365414092845,2.5916697163800007
3059,5.0,1.784247834397534,0.6501733864706796,0.5717117916851605,2.48195031557
3060,7.0,2.397802577506331,0.7653287197231834,0.6087542654926908,2.74120419109
3063,9.5,2.1004800356943685,0.6905197378448407,0.35902487072149714,3.68203161159
3068,3.0,1.4394335885325797,0.6088709677419355,0.8522336769759451,1.58143910337
3073,9.0,2.5836372069986444,0.7806187665698776,0.5064750041461606,3.82157249357
3080,5.0,0.6433965309984335,0.22628099173553728,0.3231147190771203,1.9882639527200001
3086,5.0,1.9596553228285085,0.675195331678099,0.6157546966098034,2.0094092238899997
3087,2.0,0.9052002969560479,0.4357422570309719,0.8861198738170347,0.8982832824999999
3090,7.0,2.563686056829606,0.8151041259822838,0.772635644878991,2.8969561624699995
3128,3.0,1.313788786644739,0.5518746280499901,0.7438394569868674,1.55177809437
3162,7.0,2.163973782219718,0.6776,0.4431052818149592,3.16997992172
3173,5.0,0.32784863146793575,0.08803383529247699,0.21930638190304141,2.13195748002
3191,10.0,2.3849499216186567,0.7036889903086632,0.33748324135565744,3.36979086041
3201,4.0,0.29895821953627855,0.08037009982955934,0.2718484903042691,2.0095618445500003
3213,4.0,1.6617851435435105,0.6488666666666667,0.7119802544142777,1.62621507304
3217,5.0,1.3750265164712492,0.4655833003038711,0.3742398022249691,1.8824613444399998
3222,6.0,2.213556937627624,0.7583625166042749,0.6897384641012826,1.9766736195599999
8223,3.0,0.9431498775718203,0.4166180699390698,0.5713809704365012,1.23741370204
8288,4.0,1.5458939063414299,0.5639152666179694,0.573283082077052,1.92189219775
8876,6.0,1.815408121141196,0.6236801528999993,0.44288566747418406,2.1349122060399996
