feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X1CMET2.PWY	Progression	progression	0.000104117979615848	0.000877324063960871	90	90	0.905801934452775	0.992216636019941
X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY	Progression	progression	-0.000966124913815855	0.00229003322811645	90	51	0.674139654554285	0.992216636019941
AEROBACTINSYN.PWY	Progression	progression	-0.0003294726934696	0.000623942982875763	90	11	0.598794144029708	0.992216636019941
ALL.CHORISMATE.PWY	Progression	progression	0.00306372522370157	0.0025807998769284	90	72	0.239937125106124	0.992216636019941
ANAEROFRUCAT.PWY	Progression	progression	-0.000288772726788999	0.00125684830779787	90	90	0.818811937292302	0.992216636019941
ARG.POLYAMINE.SYN	Progression	progression	0.000295194249206876	0.00172180073511061	90	90	0.864267442490114	0.992216636019941
ARGORNPROST.PWY	Progression	progression	0.00263478989757934	0.00224827927122924	90	88	0.244394643085049	0.992216636019941
ARGSYNBSUB.PWY	Progression	progression	0.000936423399013042	0.00262531161176232	90	90	0.722177458322184	0.992216636019941
ARO.PWY	Progression	progression	-0.000975597718903121	0.000944999224899672	90	90	0.304723383185023	0.992216636019941
ASPASN.PWY	Progression	progression	-0.000252431134185982	0.00227917617396237	90	90	0.912186193982454	0.992216636019941
AST.PWY	Progression	progression	9.06879653167103e-05	0.00118120331955094	90	49	0.938976098997082	0.992216636019941
BIOTIN.BIOSYNTHESIS.PWY	Progression	progression	0.00282844140020211	0.00330241989740888	90	90	0.395200190155693	0.992216636019941
BRANCHED.CHAIN.AA.SYN.PWY	Progression	progression	-0.000513095493963434	0.00100968333786153	90	90	0.613225661192704	0.992216636019941
CALVIN.PWY	Progression	progression	0.000801338365082826	0.000917788273131536	90	90	0.384974525274409	0.992216636019941
CATECHOL.ORTHO.CLEAVAGE.PWY	Progression	progression	-0.000498543859939672	0.00204654710357536	90	52	0.808105732046891	0.992216636019941
CENTFERM.PWY	Progression	progression	-0.00205031386616945	0.00173672791819386	90	80	0.24095818999675	0.992216636019941
CHLOROPHYLL.SYN	Progression	progression	-0.000562559741863356	0.000764288678967629	90	16	0.464612428385019	0.992216636019941
COA.PWY	Progression	progression	-0.000363082855866259	0.0010008461572296	90	90	0.717642183310093	0.992216636019941
COBALSYN.PWY	Progression	progression	0.00179859544161549	0.0031627772779393	90	90	0.57102451014385	0.992216636019941
CODH.PWY	Progression	progression	0.00173162246924798	0.001774583612436	90	71	0.331842926796489	0.992216636019941
COLANSYN.PWY	Progression	progression	-0.00085322508956932	0.00271423285701661	90	90	0.753997608639531	0.992216636019941
COMPLETE.ARO.PWY	Progression	progression	-0.0011987697266709	0.000911797001842803	90	90	0.192015687739375	0.992216636019941
CRNFORCAT.PWY	Progression	progression	0.000559102178041581	0.00129809304491737	90	41	0.668248392728409	0.992216636019941
DAPLYSINESYN.PWY	Progression	progression	0.000532736339784412	0.000982433261744103	90	90	0.589008526224628	0.992216636019941
DENITRIFICATION.PWY	Progression	progression	0.00141121570673789	0.00295394672636123	90	89	0.634601194487281	0.992216636019941
DENOVOPURINE2.PWY	Progression	progression	-0.00147627018606273	0.00103642275241865	90	90	0.157870221436929	0.992216636019941
DTDPRHAMSYN.PWY	Progression	progression	0.000175204769331105	0.00134698916429297	90	90	0.896806800187041	0.992216636019941
ENTBACSYN.PWY	Progression	progression	-0.00317459526197152	0.00410383855998562	90	88	0.442275244475997	0.992216636019941
FAO.PWY	Progression	progression	0.00120830891869415	0.00381339352804848	90	87	0.752100899033733	0.992216636019941
FASYN.ELONG.PWY	Progression	progression	0.00089965918915289	0.0022836702971212	90	90	0.694568594472381	0.992216636019941
FASYN.INITIAL.PWY	Progression	progression	0.00212493160314875	0.00352637844088303	90	90	0.549096051484579	0.992216636019941
FERMENTATION.PWY	Progression	progression	-0.000353114003070831	0.00112829113703127	90	90	0.755411979943329	0.992216636019941
FOLSYN.PWY	Progression	progression	-0.000188499515091878	0.0010400959399363	90	90	0.8566016087498	0.992216636019941
FUC.RHAMCAT.PWY	Progression	progression	-0.00236777044697337	0.00129287033892109	90	79	0.072090092934034	0.992216636019941
FUCCAT.PWY	Progression	progression	0.00234229984059538	0.00215882414829462	90	87	0.280890108272204	0.992216636019941
GALACT.GLUCUROCAT.PWY	Progression	progression	-0.0018325062087103	0.00167334517339979	90	83	0.276454284912532	0.992216636019941
GALACTARDEG.PWY	Progression	progression	0.000255655225099639	0.00120938537560522	90	50	0.833069653780218	0.992216636019941
GALACTUROCAT.PWY	Progression	progression	-0.00105103057393787	0.00192363465604754	90	85	0.586189164966178	0.992216636019941
GALLATE.DEGRADATION.I.PWY	Progression	progression	-0.000618091408127219	0.00106646985065803	90	39	0.563687050130106	0.992216636019941
GALLATE.DEGRADATION.II.PWY	Progression	progression	-0.000210227256024614	0.00101391427840791	90	32	0.836221643979229	0.992216636019941
GLCMANNANAUT.PWY	Progression	progression	-0.00141812631180571	0.00290531120717106	90	89	0.626682338735768	0.992216636019941
GLUCARDEG.PWY	Progression	progression	0.000156501997180303	0.00138218897630086	90	54	0.910107991519317	0.992216636019941
GLUCARGALACTSUPER.PWY	Progression	progression	9.67399259851259e-05	0.00122967359078934	90	50	0.937472750775325	0.992216636019941
GLUCONEO.PWY	Progression	progression	-0.000440774763347518	0.00109516233477992	90	90	0.688310950029541	0.992216636019941
GLUCOSE1PMETAB.PWY	Progression	progression	0.00040373669553323	0.00189046848708623	90	90	0.831623088053892	0.992216636019941
GLUCUROCAT.PWY	Progression	progression	-0.00101299434691345	0.00179650206009413	90	86	0.574276548216371	0.992216636019941
GLUTORN.PWY	Progression	progression	0.00142685238968879	0.0029723411626689	90	90	0.632387702058557	0.992216636019941
GLYCOCAT.PWY	Progression	progression	-0.00059448729324858	0.0019641301801608	90	90	0.762854094521695	0.992216636019941
GLYCOGENSYNTH.PWY	Progression	progression	-0.000802351134494117	0.00185962425833214	90	90	0.667190030303029	0.992216636019941
GLYCOL.GLYOXDEG.PWY	Progression	progression	-0.000217447684011277	0.00161464907255073	90	76	0.893329751305187	0.992216636019941
GLYCOLYSIS	Progression	progression	-0.000143185459628747	0.000941344384376343	90	90	0.879450411110768	0.992216636019941
GLYCOLYSIS.E.D	Progression	progression	0.00111289540550172	0.00234591080897933	90	90	0.636391206929586	0.992216636019941
GLYCOLYSIS.TCA.GLYOX.BYPASS	Progression	progression	-0.000403026542918811	0.00426400403087839	90	77	0.924912307000447	0.992216636019941
GLYOXYLATE.BYPASS	Progression	progression	0.000432786778614375	0.00357873101957205	90	77	0.90401978353521	0.992216636019941
GOLPDLCAT.PWY	Progression	progression	-0.00139365848866968	0.00117207872069231	90	67	0.239184187243425	0.992216636019941
HCAMHPDEG.PWY	Progression	progression	-0.000589062859950716	0.000754827035138506	90	11	0.437252832382345	0.992216636019941
HEME.BIOSYNTHESIS.II	Progression	progression	8.9427302297107e-05	0.00227611828774314	90	90	0.96874866260504	0.992216636019941
HEMESYN2.PWY	Progression	progression	-0.000886425304856631	0.00177373390585822	90	90	0.618497712026502	0.992216636019941
HEXITOLDEGSUPER.PWY	Progression	progression	-0.00110700103671196	0.00283145389257857	90	88	0.696767627771326	0.992216636019941
HISDEG.PWY	Progression	progression	0.00208498987075497	0.00279305405429629	90	90	0.458335162390813	0.992216636019941
HOMOSER.METSYN.PWY	Progression	progression	-0.0012410561786325	0.00204631487332129	90	90	0.545755165399238	0.992216636019941
HSERMETANA.PWY	Progression	progression	0.00186297863537144	0.00157978795051954	90	90	0.241473649723196	0.992216636019941
ILEUSYN.PWY	Progression	progression	-0.000605196393612894	0.00112635228844342	90	90	0.592411995150428	0.992216636019941
KDO.NAGLIPASYN.PWY	Progression	progression	0.00258851760455951	0.00410155251606802	90	84	0.530408119044675	0.992216636019941
KETOGLUCONMET.PWY	Progression	progression	-0.000681764003436049	0.00170456655561551	90	49	0.690152779962113	0.992216636019941
LACTOSECAT.PWY	Progression	progression	-0.00650801412063545	0.00376617997679455	90	89	0.0874932700300424	0.992216636019941
LEU.DEG2.PWY	Progression	progression	-0.00107071814047673	0.00305479312744268	90	63	0.726797881823004	0.992216636019941
LIPASYN.PWY	Progression	progression	-0.000630332655169608	0.00072681180599492	90	10	0.389314809893668	0.992216636019941
MET.SAM.PWY	Progression	progression	-0.00132318102083546	0.00169987334659932	90	90	0.43944403162412	0.992216636019941
METHGLYUT.PWY	Progression	progression	-0.000152987711792043	0.000557589059288493	90	14	0.784440598829637	0.992216636019941
METHYLGALLATE.DEGRADATION.PWY	Progression	progression	-0.0005843308199093	0.00117787974881575	90	38	0.621069838897892	0.992216636019941
NAD.BIOSYNTHESIS.II	Progression	progression	0.000530926245828567	0.00267437453927506	90	90	0.843317985726256	0.992216636019941
NADSYN.PWY	Progression	progression	0.000357453598858418	0.00127356379161516	90	26	0.779620852315585	0.992216636019941
NAGLIPASYN.PWY	Progression	progression	0.00221160396618229	0.00300709841243771	90	90	0.464014397597737	0.992216636019941
NONMEVIPP.PWY	Progression	progression	0.00154337467828589	0.00177575542087788	90	90	0.387136577871542	0.992216636019941
NONOXIPENT.PWY	Progression	progression	0.000272645677308159	0.000997417740721131	90	90	0.785223511397001	0.992216636019941
OANTIGEN.PWY	Progression	progression	-0.000232191026257778	0.00101331530999215	90	90	0.819291844033628	0.992216636019941
P101.PWY	Progression	progression	0.000570783551977576	0.00121065402450787	90	42	0.638474012291715	0.992216636019941
P105.PWY	Progression	progression	-0.0011582642406153	0.00453456183354271	90	80	0.798986879909602	0.992216636019941
P108.PWY	Progression	progression	0.000128149491531615	0.00290618469910949	90	90	0.964928232641645	0.992216636019941
P122.PWY	Progression	progression	-0.00214462175267208	0.00229067173651503	90	90	0.352965444527537	0.992216636019941
P124.PWY	Progression	progression	-0.00269739854693057	0.00230688823491357	90	90	0.246993123131894	0.992216636019941
P125.PWY	Progression	progression	0.0020353435501296	0.00272013958905036	90	90	0.45728197760676	0.992216636019941
P161.PWY	Progression	progression	-0.00496760512951259	0.0028672673107154	90	90	0.0866839405740996	0.992216636019941
P162.PWY	Progression	progression	0.00189933035848499	0.00285732690505161	90	89	0.50881772482362	0.992216636019941
P163.PWY	Progression	progression	0.00337937150306962	0.00285118665750896	90	88	0.240670455191222	0.992216636019941
P164.PWY	Progression	progression	0.00164121365918044	0.00213776066095676	90	89	0.444705335414637	0.992216636019941
P184.PWY	Progression	progression	-0.000489781608212308	0.00119861531125277	90	37	0.683809132221262	0.992216636019941
P221.PWY	Progression	progression	0.000267788720872394	0.00254374387293098	90	76	0.916398409491021	0.992216636019941
P23.PWY	Progression	progression	0.00274403137091127	0.00300609313526662	90	89	0.363829636885403	0.992216636019941
P281.PWY	Progression	progression	-0.00100405210298489	0.00101342629495646	90	26	0.32452407995473	0.992216636019941
P341.PWY	Progression	progression	-0.000808940206022009	0.0011724136016233	90	18	0.492912900781591	0.992216636019941
P381.PWY	Progression	progression	-0.00222372092889911	0.00222080147959766	90	53	0.319420176439378	0.992216636019941
